,image_path,image_id,label
1383,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV61_3.jpg,TMV61_3,Tobacco Mosiac Virus
1384,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV62_1.jpg,TMV62_1,Tobacco Mosiac Virus
1385,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV63_1.jpg,TMV63_1,Tobacco Mosiac Virus
1386,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV63_2.jpg,TMV63_2,Tobacco Mosiac Virus
1387,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV63_3.jpg,TMV63_3,Tobacco Mosiac Virus
1388,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV64_1.jpg,TMV64_1,Tobacco Mosiac Virus
1389,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV64_2.jpg,TMV64_2,Tobacco Mosiac Virus
1390,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV64_3.jpg,TMV64_3,Tobacco Mosiac Virus
1391,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV64_4.jpg,TMV64_4,Tobacco Mosiac Virus
1392,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV65_1.jpg,TMV65_1,Tobacco Mosiac Virus
1393,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV66_1.jpg,TMV66_1,Tobacco Mosiac Virus
1394,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV66_2.jpg,TMV66_2,Tobacco Mosiac Virus
1395,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV67_1.jpg,TMV67_1,Tobacco Mosiac Virus
1396,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV67_2.jpg,TMV67_2,Tobacco Mosiac Virus
1397,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV68_1.jpg,TMV68_1,Tobacco Mosiac Virus
1398,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV68_2.jpg,TMV68_2,Tobacco Mosiac Virus
1399,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV68_3.jpg,TMV68_3,Tobacco Mosiac Virus
1400,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1000_1.jpg,TMV1000_1,Tobacco Mosiac Virus
1401,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1002_1.jpg,TMV1002_1,Tobacco Mosiac Virus
1402,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1004_1.jpg,TMV1004_1,Tobacco Mosiac Virus
1403,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1004_2.jpg,TMV1004_2,Tobacco Mosiac Virus
1404,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1004_3.jpg,TMV1004_3,Tobacco Mosiac Virus
1405,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1007_1.jpg,TMV1007_1,Tobacco Mosiac Virus
1406,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1008_1.jpg,TMV1008_1,Tobacco Mosiac Virus
1407,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1009_1.jpg,TMV1009_1,Tobacco Mosiac Virus
1408,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1011_1.jpg,TMV1011_1,Tobacco Mosiac Virus
1409,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1012_1.jpg,TMV1012_1,Tobacco Mosiac Virus
1410,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1013_1.jpg,TMV1013_1,Tobacco Mosiac Virus
1411,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1014_1.jpg,TMV1014_1,Tobacco Mosiac Virus
1412,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1014_2.jpg,TMV1014_2,Tobacco Mosiac Virus
1413,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1014_3.jpg,TMV1014_3,Tobacco Mosiac Virus
1414,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1015_1.jpg,TMV1015_1,Tobacco Mosiac Virus
1415,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1016_1.jpg,TMV1016_1,Tobacco Mosiac Virus
1416,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1017_1.jpg,TMV1017_1,Tobacco Mosiac Virus
1417,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1017_2.jpg,TMV1017_2,Tobacco Mosiac Virus
1418,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1017_3.jpg,TMV1017_3,Tobacco Mosiac Virus
1419,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1018_1.jpg,TMV1018_1,Tobacco Mosiac Virus
1420,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1019_1.jpg,TMV1019_1,Tobacco Mosiac Virus
1421,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1019_2.jpg,TMV1019_2,Tobacco Mosiac Virus
1422,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1019_3.jpg,TMV1019_3,Tobacco Mosiac Virus
1423,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1020_1.jpg,TMV1020_1,Tobacco Mosiac Virus
1424,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1020_2.jpg,TMV1020_2,Tobacco Mosiac Virus
1425,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1021_1.jpg,TMV1021_1,Tobacco Mosiac Virus
1426,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1021_2.jpg,TMV1021_2,Tobacco Mosiac Virus
1427,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1021_3.jpg,TMV1021_3,Tobacco Mosiac Virus
1428,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1022_1.jpg,TMV1022_1,Tobacco Mosiac Virus
1429,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1026_1.jpg,TMV1026_1,Tobacco Mosiac Virus
